#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_foltests_castle;Foltest's Castle;;;;;;;;;;;;;x
b_foltests_castle_adj;Foltest's Castleian;;;;;;;;;;;;;x
b_temple_quarter;Temple Quarter;;;;;;;;;;;;;x
b_temple_quarter_adj;Temple Quarterian;;;;;;;;;;;;;x
b_trade_quarter;Trade Quarter;;;;;;;;;;;;;x
b_trade_quarter_adj;Trade Quarterian;;;;;;;;;;;;;x
b_old_wyzima;Old Wyzima;;;;;;;;;;;;;x
b_old_wyzima_adj;Old Wyzimaian;;;;;;;;;;;;;x
b_old_manor;Old Manor;;;;;;;;;;;;;x
b_old_manor_adj;Old Manorian;;;;;;;;;;;;;x
b_vattswic;Vattswic;;;;;;;;;;;;;x
b_vattswic_adj;Vattswician;;;;;;;;;;;;;x
b_vattweir;Vattweir;;;;;;;;;;;;;x
b_vattweir_adj;Vattweirian;;;;;;;;;;;;;x
b_carrberg;Carrberg;;;;;;;;;;;;;x
b_carrberg_adj;Carrbergian;;;;;;;;;;;;;x
b_carreras;Carreras;;;;;;;;;;;;;x
b_carreras_adj;Carrerasian;;;;;;;;;;;;;x
b_ellander_castle;Ellander Castle;;;;;;;;;;;;;x
b_ellander_castle_adj;Ellander Castleian;;;;;;;;;;;;;x
b_ellander;Ellander;;;;;;;;;;;;;x
b_ellander_adj;Ellanderian;;;;;;;;;;;;;x
b_temple_of_melitele;Temple of Melitele;;;;;;;;;;;;;x
b_temple_of_melitele_adj;Temple of Meliteleian;;;;;;;;;;;;;x
b_moenhus;Moenhus;;;;;;;;;;;;;x
b_moenhus_adj;Moenhusian;;;;;;;;;;;;;x
b_dorndal;Dorndal;;;;;;;;;;;;;x
b_dorndal_adj;Dorndalian;;;;;;;;;;;;;x
b_hilbeck;Hilbeck;;;;;;;;;;;;;x
b_hilbeck_adj;Hilbeckian;;;;;;;;;;;;;x
b_white_castle;White Castle;;;;;;;;;;;;;x
b_white_castle_adj;White Castleian;;;;;;;;;;;;;x
b_white_bridge;White Bridge;;;;;;;;;;;;;x
b_white_bridge_adj;White Bridgeian;;;;;;;;;;;;;x
