#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_northern_wastelands;Northern Wastelands;;;;;;;;;;;;;x
c_northern_wastelands_adj;Northern Wastelandsian;;;;;;;;;;;;;x
c_southern_wastelands;Southern Wastelands;;;;;;;;;;;;;x
c_southern_wastelands_adj;Southern Wastelandsian;;;;;;;;;;;;;x
c_korath;Korath;;;;;;;;;;;;;x
c_korath_adj;Korathian;;;;;;;;;;;;;x
c_northwestern_wastelands;Northwestern Wastelands;;;;;;;;;;;;;x
c_northwestern_wastelands_adj;Northwestern Wastelandsian;;;;;;;;;;;;;x
c_wyzima;Wyzima;;;;;;;;;;;;;x
c_wyzima_adj;Wyzimaian;;;;;;;;;;;;;x
c_vattweir;Vattweir;;;;;;;;;;;;;x
c_vattweir_adj;Vattweirian;;;;;;;;;;;;;x
c_carreras;Carreras;;;;;;;;;;;;;x
c_carreras_adj;Carrerasian;;;;;;;;;;;;;x
c_ellander;Ellander;;;;;;;;;;;;;x
c_ellander_adj;Ellanderian;;;;;;;;;;;;;x
c_moen;Moen;;;;;;;;;;;;;x
c_moen_adj;Moenian;;;;;;;;;;;;;x
c_dorndal;Dorndal;;;;;;;;;;;;;x
c_dorndal_adj;Dorndalian;;;;;;;;;;;;;x
c_white_bridge;White Bridge;;;;;;;;;;;;;x
c_white_bridge_adj;White Bridgeian;;;;;;;;;;;;;x
c_flotsam;Flotsam;;;;;;;;;;;;;x
c_flotsam_adj;Flotsamian;;;;;;;;;;;;;x
c_la_valette;La Valette;;;;;;;;;;;;;x
c_la_valette_adj;La Valetteian;;;;;;;;;;;;;x
c_nessvelt;Nessvelt;;;;;;;;;;;;;x
c_nessvelt_adj;Nessveltian;;;;;;;;;;;;;x
c_houtborg;Houtborg;;;;;;;;;;;;;x
c_houtborg_adj;Houtborgian;;;;;;;;;;;;;x
c_thanedd;Thanedd;;;;;;;;;;;;;x
c_thanedd_adj;Thaneddian;;;;;;;;;;;;;x
c_maribor;Maribor;;;;;;;;;;;;;x
c_maribor_adj;Mariborian;;;;;;;;;;;;;x
c_cleves;Cleves;;;;;;;;;;;;;x
c_cleves_adj;Clevesian;;;;;;;;;;;;;x
c_razwan;Razwan;;;;;;;;;;;;;x
